client_id,valeur_vie_client_eur,revenu_mensuel_recurrent_eur,sieges_souscrits,utilisateurs_actifs,taille_entreprise_ge,plan_ent,fonctionnalites_utilisees,delai_reponse_support_h,taille_entreprise_tpe,plan_str,taille_entreprise_pme
CLI-001397,9309.0,378.4,14,10,0,0,4,9.4,0,0,1
CLI-001232,1316557.0,59465.08,677,329,1,1,12,0.5,0,0,0
CLI-002296,15888.0,842.43,43,0,0,0,0,10.5,0,0,1
CLI-004236,6781.0,435.26,37,6,0,0,2,34.1,0,1,1
CLI-000857,13110.0,888.24,43,20,0,0,4,7.9,0,0,1
CLI-002302,949.0,82.65,2,1,0,0,5,9.2,1,0,0
CLI-002543,17335.0,1112.64,26,13,0,0,8,4.6,0,0,1
CLI-004090,863.0,80.97,7,4,0,0,2,25.3,1,1,0
CLI-000224,5758.0,1003.18,51,36,0,0,7,10.5,0,0,1
CLI-002808,10027.0,643.55,44,3,0,0,0,24.2,0,1,1
CLI-000537,4684.0,204.0,9,6,0,0,5,7.9,1,0,0
CLI-004469,369.0,49.98,4,2,0,0,2,10.5,1,1,0
CLI-000603,47945.0,4872.48,67,43,0,1,19,2.5,0,0,0
CLI-003729,58596.0,4466.14,214,91,0,0,4,12.6,0,0,0
CLI-004203,1911.0,291.33,9,7,0,0,16,7.5,1,0,0
CLI-001983,4336.0,170.57,7,5,0,0,11,11.6,1,0,0
CLI-003935,38739.0,2486.47,57,40,0,0,13,0.5,0,0,1
CLI-002940,413.0,21.89,2,1,0,0,3,15.7,1,1,0
CLI-001541,8466.0,1147.16,30,0,0,0,0,7.1,0,0,1
CLI-001595,22601.0,1312.47,56,19,0,0,0,12.4,0,0,1
CLI-001456,16451.0,691.8,29,13,0,0,4,15.6,0,0,1
CLI-003034,5928.0,85.05,9,8,0,0,4,22.0,1,1,0
CLI-001790,4231.0,469.07,39,19,0,0,1,38.2,0,1,1
CLI-004184,7874.0,300.06,23,14,0,0,5,28.4,0,1,1
CLI-001976,18789.0,694.36,26,22,0,0,6,12.8,0,0,1
CLI-004278,1168922.0,18513.18,398,216,1,0,13,10.5,0,0,0
CLI-001783,657.0,100.21,10,1,0,0,1,23.9,1,1,0
CLI-003739,201385.0,14446.57,535,133,1,0,2,14.2,0,0,0
CLI-004819,19805.0,1509.54,57,27,0,0,4,16.4,0,0,1
CLI-000878,18340.0,657.82,49,34,0,0,3,29.6,0,1,1
CLI-002322,48476.0,2038.54,36,30,0,0,15,11.2,0,0,1
CLI-004244,59836.0,6633.72,153,109,0,0,11,10.5,0,0,0
CLI-001245,3386.0,158.82,11,2,0,0,2,22.2,1,1,0
CLI-000550,136794.0,11121.49,237,109,1,0,5,3.3,0,0,0
CLI-002532,243614.0,8488.3,167,69,0,0,12,6.4,0,0,0
CLI-000341,2824.0,118.77,8,5,0,0,4,28.6,1,1,0
CLI-004303,269214.0,7816.91,183,83,0,0,9,3.1,0,0,0
CLI-003669,190278.0,29005.74,468,101,1,1,7,2.4,0,0,0
CLI-002537,104785.0,10648.88,158,0,1,1,0,1.9,0,0,0
CLI-004806,1934.0,589.63,57,13,0,0,1,24.0,0,1,1
CLI-003389,1396.0,24.0,2,1,0,0,3,20.0,1,1,0
CLI-000785,8163.0,1890.0,42,9,0,0,7,3.7,0,0,1
CLI-000803,10456.0,607.21,13,6,0,0,6,6.7,0,0,1
CLI-003845,16705.0,926.0,20,4,0,0,6,9.9,0,0,1
CLI-003153,1903.0,116.03,6,3,0,0,9,10.5,0,0,1
CLI-003538,57016.0,1139.87,43,27,0,0,6,2.3,0,0,0
CLI-003209,21083.0,1117.87,39,27,0,0,6,10.5,0,0,1
CLI-000281,1322.0,76.8,6,3,0,0,2,18.6,1,1,0
CLI-003745,2667.0,191.3,10,3,0,0,1,21.0,1,0,0
CLI-001313,459566.0,40031.84,472,236,1,1,19,10.5,0,0,0
CLI-001172,5263.0,178.28,2,2,0,1,29,5.2,1,0,0
CLI-001491,620.0,83.97,7,4,0,0,3,11.7,1,1,0
CLI-004272,64198.0,3403.91,124,39,0,0,2,6.1,0,0,0
CLI-004722,2242.0,151.9,8,4,0,0,5,13.2,1,0,0
CLI-002728,29305.0,1553.81,58,8,0,0,4,15.5,0,0,1
CLI-003880,260951.0,35359.24,482,240,1,1,23,1.1,0,0,0
CLI-002250,585.0,15.19,1,1,0,0,2,10.5,1,1,0
CLI-003704,2677.0,141.93,11,9,0,0,2,15.0,1,1,0
CLI-000883,5105.0,200.82,9,3,0,0,3,17.1,1,0,0
CLI-003504,3633.0,340.78,32,0,0,0,0,16.3,0,1,1
CLI-001554,1382.0,120.37,11,5,0,0,2,22.5,1,1,0
CLI-001281,8494.0,1479.83,55,22,0,0,8,10.5,0,0,1
CLI-003568,300.0,39.83,1,1,0,0,7,10.5,1,0,0
CLI-000113,22542.0,1195.21,46,0,0,0,0,13.3,0,0,1
CLI-001911,300.0,23.37,2,2,0,0,4,32.7,1,1,0
CLI-000070,133710.0,3397.11,69,11,0,0,4,10.5,0,0,0
CLI-004693,3328.0,213.59,8,4,0,0,6,17.4,0,0,1
CLI-000082,29561.0,1386.53,55,22,0,0,5,13.1,0,0,1
CLI-000631,8097.0,1097.2,29,5,0,0,3,0.7,0,0,1
CLI-000514,804526.0,31649.35,418,141,1,1,15,0.5,0,0,0
CLI-001409,2212.0,84.0,7,5,0,0,1,10.5,1,1,0
CLI-003847,2276.0,198.27,5,3,0,0,9,2.9,1,0,0
CLI-004658,36903.0,1406.36,29,20,0,0,11,6.4,0,0,1
CLI-000030,26832.0,1487.34,95,70,0,0,2,22.0,0,1,0
CLI-003919,3767.0,131.24,10,5,0,0,0,18.3,1,1,0
CLI-004791,99445.0,4491.65,86,61,0,0,7,10.5,0,0,0
CLI-000200,4701.0,382.21,15,12,0,0,4,14.4,0,0,1
CLI-004338,1091.0,95.0,7,5,0,0,3,23.0,1,1,0
CLI-001180,39565.0,2412.47,57,23,0,0,1,7.5,0,0,1
CLI-001438,151253.0,5764.21,106,61,0,0,7,7.1,0,0,0
CLI-004474,5537.0,1125.49,29,2,0,0,1,13.9,0,0,1
CLI-000806,300.0,12.01,1,1,0,0,1,20.7,1,1,0
CLI-000540,7890.0,320.73,14,8,0,0,9,15.6,0,0,1
CLI-004387,2681.0,155.69,15,12,0,0,5,10.5,0,1,1
CLI-000001,1644.0,77.11,4,0,0,0,0,17.8,1,0,0
CLI-000848,1623.0,179.91,9,1,0,0,3,0.5,1,0,0
CLI-002667,536.0,46.68,4,2,0,0,5,23.6,1,1,0
CLI-004814,10304.0,546.33,52,21,0,0,0,10.5,0,1,1
CLI-001324,15671.0,502.92,18,7,0,0,6,4.2,0,0,1
CLI-002458,3832.0,389.45,9,5,0,0,13,3.5,1,0,0
CLI-003226,7674.0,425.4,10,2,0,0,1,6.0,1,0,0
CLI-004027,132688.0,5393.84,204,93,0,0,4,7.0,0,0,0
CLI-002682,959.0,61.58,5,1,0,0,0,35.1,1,1,0
CLI-003183,1200.0,86.09,8,4,0,0,4,33.6,1,1,0
CLI-001962,48011.0,1245.74,53,50,0,0,13,10.1,0,0,1
CLI-000786,4044.0,274.0,10,8,0,0,7,12.3,0,0,1
CLI-004249,81862.0,9075.64,430,73,1,0,4,16.5,0,0,0
CLI-000016,21200.0,3693.38,136,20,0,0,4,4.9,0,0,0
CLI-002080,54705.0,3511.22,278,125,1,0,1,12.9,0,1,0
CLI-001149,12258.0,155.72,11,9,0,0,3,10.5,1,1,0
CLI-000247,2755.0,480.0,32,20,0,0,6,10.5,0,0,1
CLI-001987,414.0,15.3,1,1,0,0,1,38.5,1,1,0
CLI-001637,29612.0,1128.49,38,15,0,0,2,12.3,0,0,1
CLI-001216,617.0,22.13,2,1,0,0,3,21.6,1,1,0
CLI-002656,323.0,56.26,6,1,0,0,0,40.9,1,1,0
CLI-003971,47337.0,1202.66,46,25,0,0,7,16.9,0,0,1
CLI-002610,172797.0,1756.07,29,17,0,0,16,9.6,0,0,1
CLI-002581,13086.0,638.33,13,10,0,0,15,8.7,0,0,1
CLI-002046,1003916.0,68015.99,844,533,1,1,22,3.7,0,0,0
CLI-000435,561.0,28.49,2,1,0,0,3,21.9,1,1,0
CLI-002111,32106.0,1350.11,16,14,0,1,15,1.7,0,0,1
CLI-000873,58705.0,3254.13,70,40,0,0,10,5.6,0,0,0
CLI-003602,2638.0,268.08,22,7,0,0,3,19.7,0,1,1
CLI-003623,139998.0,28454.81,397,54,1,1,6,1.3,0,0,0
CLI-000999,17180.0,952.33,37,14,0,0,9,9.2,0,0,1
CLI-001026,32532.0,515.23,24,4,0,0,3,16.2,0,0,1
CLI-002258,1431.0,134.21,11,8,0,0,3,21.8,1,1,0
CLI-001871,9326.0,516.96,42,22,0,0,2,28.4,0,1,1
CLI-003542,232267.0,4496.08,179,73,0,0,0,4.0,0,0,0
CLI-000667,410746.0,14732.63,168,157,0,1,34,2.5,0,0,0
CLI-004830,287737.0,19494.35,834,290,1,0,5,5.0,0,0,0
CLI-003262,9675.0,536.3,12,8,0,0,14,11.6,0,0,1
CLI-003355,6642.0,385.71,12,7,0,0,3,12.8,0,0,1
CLI-004198,1740.0,163.23,11,9,0,0,6,35.6,1,1,0
CLI-003972,34271.0,485.97,9,4,0,0,11,9.5,0,0,1
CLI-000425,29349.0,1084.59,24,19,0,0,8,10.5,0,0,1
CLI-000099,300.0,62.76,7,5,0,0,4,22.1,1,1,0
CLI-000476,19083.0,1057.81,34,31,0,0,10,8.0,0,0,1
CLI-000913,13285.0,623.11,24,22,0,0,8,16.0,0,0,1
CLI-002355,43158.0,2024.31,43,31,0,0,15,4.8,0,0,1
CLI-004147,7727.0,495.95,18,15,0,0,8,10.5,0,0,1
CLI-003661,1389.0,94.12,8,4,0,0,3,20.9,1,1,0
CLI-003111,1021.0,103.81,11,3,0,0,3,35.3,1,1,0
CLI-002050,725200.0,55274.4,619,120,1,1,10,2.6,0,0,0
CLI-003633,39234.0,976.45,32,21,0,0,2,5.3,0,0,1
CLI-001292,32088.0,2608.78,53,5,0,0,3,10.5,0,0,1
CLI-002773,75263.0,2086.0,84,59,0,0,7,12.2,0,0,0
CLI-001941,2345.0,178.71,7,5,0,0,10,17.6,0,0,1
CLI-003931,28708.0,1060.91,42,8,0,0,4,8.1,0,0,1
CLI-000813,614.0,93.65,11,1,0,0,0,25.9,1,1,0
CLI-002637,61375.0,14969.49,617,294,1,0,6,14.2,0,0,0
CLI-001084,14752.0,2998.43,116,20,0,0,4,3.0,0,0,0
CLI-003458,300.0,24.52,2,1,0,0,2,0.5,1,1,0
CLI-003232,205505.0,16707.69,218,73,1,1,16,1.3,0,0,0
CLI-004927,3646.0,555.83,54,0,0,0,0,24.3,0,1,1
CLI-002954,199166.0,8674.47,170,131,0,0,3,5.7,0,0,0
CLI-002999,35417.0,2159.6,44,21,0,0,10,8.4,0,0,0
CLI-004991,386480.0,39276.39,829,341,1,0,15,7.5,0,0,0
CLI-003852,163668.0,5394.46,184,118,0,0,10,15.8,0,0,0
CLI-004940,6495.0,316.83,10,7,0,0,8,13.6,1,0,0
CLI-000597,58315.0,2031.89,41,23,0,0,13,5.0,0,0,0
CLI-002155,2720.0,125.0,5,4,0,0,7,9.6,1,0,0
CLI-002723,530.0,71.87,6,2,0,0,2,15.5,1,1,0
CLI-000230,435.0,25.28,2,1,0,0,4,10.5,1,1,0
CLI-004653,8753.0,148.25,11,2,0,0,2,25.5,1,1,0
CLI-002410,3350.0,204.28,9,6,0,0,8,10.5,1,0,0
CLI-002055,51507.0,1395.86,17,10,0,1,28,4.6,0,0,1
CLI-000755,22082.0,1035.72,32,0,0,0,0,7.6,0,0,1
CLI-002943,79853.0,2264.69,44,28,0,0,10,2.3,0,0,0
CLI-001623,1779.0,120.54,5,1,0,0,3,11.6,1,0,0
CLI-001428,8780.0,159.81,11,3,0,0,2,11.9,1,1,0
CLI-001784,701.0,142.55,7,5,0,0,7,11.6,1,0,0
CLI-003453,20220.0,524.65,16,15,0,0,14,6.3,0,0,1
CLI-002809,55758.0,2610.0,58,36,0,0,14,7.8,0,0,1
CLI-001833,3397.0,414.22,38,22,0,0,1,3.1,0,1,1
CLI-000292,300.0,25.16,1,1,0,0,7,19.6,1,0,0
CLI-001755,1092.0,95.1,8,3,0,0,2,10.5,1,1,0
CLI-000800,1523.0,464.47,11,5,0,0,9,6.7,0,0,1
CLI-001960,10710.0,567.89,20,0,0,0,0,1.2,0,0,1
CLI-003235,1752.0,237.43,8,6,0,0,10,13.2,1,0,0
CLI-003441,1064.0,51.89,2,2,0,0,9,12.3,1,0,0
CLI-003650,1130.0,38.27,3,2,0,0,3,16.1,1,1,0
CLI-004812,161413.0,8145.0,181,70,1,0,6,4.8,0,0,0
CLI-003419,1878.0,120.57,5,4,0,0,5,8.9,1,0,0
CLI-004644,890.0,67.87,6,3,0,0,2,27.7,1,1,0
CLI-001327,2415.0,109.08,9,7,0,0,2,26.8,1,1,0
CLI-001757,17123.0,1392.14,58,22,0,0,5,15.8,0,0,1
CLI-002082,104220.0,4707.33,55,44,0,1,23,4.9,0,0,1
CLI-002117,1155.0,11.74,1,1,0,0,4,23.2,1,1,0
CLI-001612,7018.0,194.51,4,2,0,0,1,4.6,1,0,0
CLI-002204,3082.0,250.53,6,3,0,0,11,1.6,0,0,1
CLI-002167,372348.0,9871.37,205,120,0,0,15,8.3,0,0,0
CLI-004845,1817.0,110.79,4,2,0,0,3,6.7,1,0,0
CLI-003520,14919.0,827.0,37,21,0,0,7,11.3,0,0,1
CLI-004313,24432.0,1103.52,102,0,0,0,0,26.7,0,1,0
CLI-002254,1011.0,308.37,13,0,0,0,0,18.0,0,0,1
CLI-003408,4216.0,200.0,8,6,0,0,6,10.5,1,0,0
CLI-000380,1438.0,134.9,11,2,0,0,1,25.3,1,1,0
CLI-003597,38241.0,3886.31,54,15,0,1,14,3.7,0,0,1
CLI-004368,10934.0,1111.18,52,13,0,0,6,7.1,0,0,1
CLI-004636,66481.0,3860.71,59,44,0,1,16,2.5,0,0,1
CLI-001668,37248.0,1566.34,37,14,0,0,5,6.7,0,0,1
CLI-004969,6068.0,924.98,35,6,0,0,4,6.9,0,0,1
CLI-003080,4532.0,1381.69,33,28,0,0,12,4.4,0,0,1
CLI-002424,4778.0,264.86,11,6,0,0,6,9.5,1,0,0
CLI-000563,237267.0,5166.96,95,65,0,0,13,4.2,0,0,0
CLI-002435,25078.0,1529.13,59,47,0,0,5,10.5,0,0,1
CLI-000569,2378.0,131.82,10,2,0,0,1,20.0,0,1,1
CLI-001627,2418.0,92.15,2,1,0,0,14,8.4,1,0,0
CLI-004367,2881.0,439.21,20,12,0,0,4,16.0,0,0,1
CLI-003841,8399.0,512.14,13,12,0,0,18,10.5,0,0,1
CLI-002276,31142.0,3797.79,45,12,0,1,15,4.3,0,0,1
CLI-004943,300.0,44.01,4,1,0,0,2,43.5,1,1,0
CLI-004038,124859.0,4758.36,107,59,0,0,13,9.3,0,0,0
CLI-002853,24111.0,2673.08,107,29,0,0,6,5.4,0,0,0
CLI-002484,511.0,44.5,2,1,0,0,10,15.0,1,0,0
CLI-002313,1879.0,61.93,2,1,0,0,6,14.7,1,0,0
CLI-000170,992.0,241.98,25,22,0,0,3,27.2,0,1,1
CLI-004895,30164.0,1021.8,19,15,0,0,17,6.3,0,0,1
CLI-002347,3646.0,134.75,10,0,0,0,0,5.2,1,1,0
CLI-000336,15384.0,2680.07,35,15,0,1,23,2.6,0,0,0
CLI-004178,8155.0,672.0,56,48,0,0,4,0.5,0,1,1
CLI-003788,528.0,107.37,4,3,0,0,4,14.5,1,0,0
CLI-004584,737.0,99.86,8,5,0,0,3,10.5,1,1,0
CLI-000493,46189.0,599.23,52,21,0,0,1,25.4,0,1,1
CLI-002568,67749.0,2665.2,56,34,0,0,2,5.7,0,0,1
CLI-004235,365.0,12.35,1,0,0,0,0,23.6,1,1,0
CLI-004004,23396.0,634.05,21,14,0,0,6,18.0,0,0,1
CLI-003046,3618.0,259.57,10,6,0,0,6,10.0,1,0,0
CLI-004138,1435.0,69.98,6,2,0,0,1,24.3,1,1,0
CLI-002016,259438.0,4867.51,86,81,0,0,19,7.3,0,0,0
CLI-002944,44441.0,903.27,39,14,0,0,4,13.6,0,0,1
CLI-004900,10320.0,251.7,9,6,0,0,7,12.8,1,0,0
CLI-004237,9133.0,179.64,16,0,0,0,0,22.1,0,1,1
CLI-001162,300.0,19.41,1,1,0,0,9,10.5,1,0,0
CLI-003804,1074.0,77.02,6,5,0,0,3,25.4,1,1,0
CLI-000516,5565.0,91.71,7,3,0,0,2,32.1,1,1,0
CLI-003231,50580.0,1101.49,43,21,0,0,10,15.1,0,0,1
CLI-002527,105514.0,2523.04,51,0,0,0,0,5.0,0,0,0
CLI-000278,2000000.0,69463.25,717,564,1,1,16,0.5,0,0,0
CLI-004732,2247.0,83.02,3,2,0,0,7,11.5,1,0,0
CLI-000728,51025.0,10370.87,156,16,0,1,6,2.7,0,0,0
CLI-000378,19009.0,313.26,9,6,0,0,8,13.1,1,0,0
CLI-004376,1521.0,132.51,11,5,0,0,3,0.5,1,1,0
CLI-003391,300.0,10.22,1,1,0,0,4,11.4,1,1,0
CLI-000193,7692.0,586.3,33,2,0,0,0,14.2,0,0,1
CLI-000783,1779.0,197.18,10,2,0,0,2,17.9,1,0,0
CLI-004552,3496.0,355.29,10,5,0,0,11,5.8,1,0,0
CLI-002545,25787.0,2096.48,49,28,0,0,11,7.0,0,0,1
CLI-002095,300.0,75.0,5,1,0,0,1,14.9,1,0,0
CLI-001609,3534.0,538.66,43,25,0,0,3,6.9,0,1,1
CLI-001213,2867.0,158.91,6,5,0,0,8,10.5,1,0,0
CLI-001572,159397.0,12149.17,195,91,0,1,14,5.6,0,0,0
CLI-004061,3678.0,236.09,9,6,0,0,8,8.1,0,0,1
CLI-004283,96371.0,6913.28,144,65,0,0,14,3.9,0,0,0
CLI-000637,12917.0,1980.0,44,36,0,0,16,9.5,0,0,0
CLI-002549,7669.0,519.58,10,5,0,0,4,5.3,1,0,0
CLI-003056,27278.0,1125.0,45,15,0,0,5,15.7,0,0,1
CLI-002762,203757.0,11294.73,130,96,0,1,15,0.9,0,0,0
CLI-000214,490249.0,24911.02,876,594,1,0,7,9.1,0,0,0
CLI-002618,12728.0,517.41,37,24,0,0,4,10.5,0,1,1
CLI-004511,300.0,11.55,1,1,0,0,4,9.4,1,1,0
CLI-002119,3558.0,114.17,9,6,0,0,3,11.9,1,1,0
CLI-004182,92757.0,6654.05,140,115,0,0,19,5.8,0,0,0
CLI-000788,14762.0,720.09,37,1,0,0,0,10.9,0,0,1
CLI-001151,1202935.0,58679.76,743,354,1,1,20,10.5,0,0,0
CLI-002212,79280.0,6905.92,210,122,0,0,10,2.3,0,0,0
CLI-000641,766217.0,51911.72,628,227,1,1,17,2.9,0,0,0
CLI-000161,300.0,19.91,2,1,0,0,3,20.7,1,1,0
CLI-001954,4646.0,944.29,43,33,0,0,7,8.9,0,0,1
CLI-001956,1522.0,154.7,7,5,0,0,5,10.7,1,0,0
CLI-001795,317437.0,8798.14,196,90,0,0,6,10.5,0,0,0
CLI-000917,261187.0,8847.81,198,92,0,0,15,2.5,0,0,0
CLI-002143,46236.0,2451.54,57,29,0,0,5,7.9,0,0,1
CLI-000359,827.0,67.23,6,1,0,0,1,37.2,1,1,0
CLI-001563,30656.0,1699.35,65,27,0,0,4,9.9,0,0,0
CLI-000133,23248.0,914.55,38,19,0,0,4,18.1,0,0,1
CLI-001560,621.0,25.24,2,1,0,0,4,10.5,1,1,0
CLI-002815,2000000.0,26032.83,489,328,1,0,12,7.6,0,0,0
CLI-000859,19577.0,994.76,46,18,0,0,3,6.5,0,0,1
CLI-001634,199088.0,12139.53,195,34,0,1,11,10.5,0,0,0
CLI-001818,1581.0,214.19,18,9,0,0,3,24.2,0,1,1
CLI-000768,300.0,10.98,1,1,0,0,2,19.0,1,1,0
CLI-002096,5472.0,230.11,10,4,0,0,6,0.5,1,0,0
CLI-001985,69006.0,1717.41,72,12,0,0,0,10.7,0,0,0
CLI-004479,22238.0,4519.85,82,41,0,1,5,4.2,0,0,0
CLI-003989,1445.0,160.22,7,1,0,0,8,11.3,0,0,1
CLI-000854,300.0,40.34,4,1,0,0,0,26.7,1,1,0
CLI-002377,9879.0,1003.94,26,15,0,0,5,4.3,0,0,1
CLI-001391,3996.0,157.2,10,6,0,0,3,25.3,0,1,1
CLI-000126,148475.0,4115.17,49,37,0,1,14,4.2,0,0,0
CLI-001367,1837.0,50.92,4,2,0,0,3,23.3,1,1,0
CLI-002684,338317.0,9376.87,320,165,1,0,2,6.4,0,0,0
CLI-004516,1356.0,206.64,10,4,0,0,4,4.9,1,0,0
CLI-000748,24912.0,2025.39,46,36,0,0,15,2.1,0,0,1
CLI-000022,26232.0,1683.72,18,11,0,1,24,0.5,0,0,1
CLI-000528,31068.0,2368.02,53,12,0,0,6,7.1,0,0,1
CLI-001009,214381.0,4668.57,169,141,0,0,7,16.1,0,0,0
CLI-000277,1645.0,133.78,7,0,0,0,0,10.6,0,0,1
CLI-003417,19385.0,815.2,26,19,0,0,4,10.5,0,0,1
CLI-001824,2654.0,539.36,48,6,0,0,1,10.5,0,1,1
CLI-001311,30936.0,857.44,33,16,0,0,2,3.5,0,0,1
CLI-002311,27404.0,1591.43,32,12,0,0,9,10.5,0,0,1
CLI-001402,1731.0,351.82,15,8,0,0,4,17.2,0,0,1
CLI-003925,12717.0,674.29,15,13,0,0,14,3.0,0,0,1
CLI-002490,1267.0,257.56,10,5,0,0,5,11.0,1,0,0
CLI-004163,11868.0,556.68,21,9,0,0,4,14.2,0,0,1
CLI-001724,741.0,56.49,5,2,0,0,3,14.8,1,1,0
CLI-002706,22628.0,1149.8,30,21,0,0,12,10.3,0,0,1
CLI-002434,13782.0,525.21,44,28,0,0,4,18.2,0,1,1
CLI-003091,68675.0,3489.6,142,93,0,0,7,12.1,0,0,0
CLI-000675,289883.0,15370.25,201,153,0,1,19,0.5,0,0,0
CLI-003253,11326.0,1973.21,50,35,0,0,17,4.7,0,0,1
CLI-001102,9704.0,394.48,24,17,0,0,3,25.5,0,1,1
CLI-000589,10325.0,503.67,10,8,0,0,12,5.6,1,0,0
CLI-002348,83663.0,2372.74,48,42,0,0,11,7.5,0,0,1
CLI-000855,2329.0,118.36,9,2,0,0,3,22.0,1,1,0
CLI-000707,2669.0,98.64,10,3,0,0,1,15.5,1,1,0
CLI-002251,2434.0,98.95,8,2,0,0,3,18.3,1,1,0
CLI-003425,320.0,10.02,1,1,0,0,1,16.5,1,1,0
CLI-004754,797.0,40.48,1,1,0,0,10,6.0,1,0,0
CLI-002083,2685.0,88.49,8,3,0,0,3,25.7,1,1,0
CLI-000368,1365.0,288.0,24,11,0,0,3,8.9,0,1,1
CLI-004172,300935.0,7978.13,183,64,0,0,7,8.1,0,0,0
CLI-001900,300.0,19.81,1,1,0,0,5,13.7,1,0,0
CLI-003569,149692.0,15212.65,173,156,1,1,16,3.6,0,0,0
CLI-000816,95284.0,2003.44,38,7,0,0,5,10.5,0,0,0
CLI-003027,130170.0,8819.12,169,117,0,0,8,9.3,0,0,0
CLI-004772,678.0,51.66,2,1,0,0,7,10.5,1,0,0
CLI-000418,143319.0,14564.98,209,134,0,1,11,2.6,0,0,0
CLI-003654,20709.0,1010.19,45,14,0,0,9,12.8,0,0,1
CLI-001141,3995.0,270.66,11,8,0,0,7,14.7,0,0,1
CLI-001343,43089.0,1695.1,26,14,0,1,10,1.5,0,0,1
CLI-000980,19778.0,3014.95,80,48,0,0,6,7.7,0,0,0
CLI-002633,412.0,45.66,2,1,0,0,5,12.0,1,0,0
CLI-001024,7916.0,965.32,37,24,0,0,5,9.2,0,0,1
CLI-003932,228340.0,21420.29,431,399,1,0,15,7.0,0,0,0
CLI-000733,24308.0,494.07,37,18,0,0,2,28.6,0,1,1
CLI-004153,122257.0,6212.26,143,43,0,0,10,7.3,0,0,0
CLI-004556,376.0,26.98,1,1,0,0,3,10.5,1,0,0
CLI-004683,19578.0,1136.91,45,20,0,0,9,9.1,0,0,1
CLI-002696,186054.0,5534.02,64,29,0,1,9,6.8,0,0,0
