client_id,churn,anciennete_mois,sieges_souscrits,utilisateurs_actifs,taux_adoption_pct,connexions_30j,heures_usage_30j,fonctionnalites_utilisees,nb_integrations,derniere_connexion_jours,tickets_support_90j,delai_reponse_support_h,csat,retards_paiement_12m,revenu_mensuel_recurrent_eur,inactivite_relative,inactif_30j,taux_fonctionnalites,polarite_csm_alerte,polarite_csm_neutre,polarite_csm_positif,polarite_csm_absent,niveau_anciennete_recent,niveau_anciennete_etabli,niveau_anciennete_ancien
CLI-001019,0,15,52,16,30.8,5,5.65,9,6,1,0,3.6,5,0,1258.13,0.0,0,0.56,0,0,0,1,0,0,1
CLI-001613,0,3,206,152,73.8,26,9.5,12,0,0,3,6.1,4,1,9583.21,0.0,0,0.46,0,0,0,1,1,0,0
CLI-001323,0,26,185,35,18.9,13,8.1,4,7,1,4,10.5,3,0,2574.29,0.0,0,0.5,1,0,0,0,0,0,1
CLI-000053,0,13,168,126,75.0,38,19.3,7,2,0,0,1.1,4,0,5492.41,0.0,0,0.27,0,0,0,1,0,0,1
CLI-002988,0,10,20,5,25.0,4,1.0,9,0,1,1,5.7,3,1,763.83,0.0,0,0.35,0,1,0,0,0,1,0
CLI-001491,0,18,7,4,57.1,20,11.3,3,2,2,0,11.7,4,0,83.97,0.0,0,0.38,0,0,0,1,0,0,1
CLI-000706,0,4,21,11,52.4,39,41.4,9,2,0,3,11.5,3,2,536.15,0.0,0,0.56,0,1,0,0,0,1,0
CLI-001370,1,5,172,0,0.0,0,0.0,0,0,72,0,3.9,5,0,4701.92,0.48,1,0.0,0,0,0,1,0,1,0
CLI-001643,0,18,6,5,83.3,73,36.6,13,4,2,0,0.5,5,0,278.71,0.0,0,0.5,0,0,0,1,0,0,1
CLI-001780,0,33,4,1,25.0,4,1.3,0,10,18,0,10.8,4,0,50.99,0.02,0,0.0,0,0,0,1,0,0,1
CLI-000313,0,13,54,24,44.4,5,1.4,4,4,3,3,5.1,3,2,2863.66,0.01,0,0.15,0,1,0,0,0,0,1
CLI-003106,0,15,10,5,50.0,19,12.3,7,2,3,4,16.9,3,0,242.93,0.01,0,0.44,0,0,0,1,0,0,1
CLI-004836,0,4,176,37,50.0,5,0.8,5,1,9,1,8.3,4,0,5071.8,0.08,0,0.31,1,0,0,0,0,1,0
CLI-002387,1,1,11,9,81.8,60,37.6,9,0,1,2,20.9,3,2,316.21,0.03,0,0.56,0,0,0,1,1,0,0
CLI-003381,0,5,118,85,72.0,50,48.9,9,2,0,1,10.5,4,0,3325.1,0.0,0,0.56,0,1,0,0,0,1,0
CLI-004287,0,17,49,28,57.1,36,20.4,7,2,2,5,12.9,2,0,1168.82,0.0,0,0.44,1,0,0,0,0,0,1
CLI-000646,0,20,32,7,21.9,6,3.0,14,10,3,0,0.5,5,0,2805.8,0.0,0,0.35,0,0,0,1,0,0,1
CLI-002581,0,17,13,10,50.0,44,6.7,15,2,1,3,8.7,2,0,638.33,0.0,0,0.58,0,0,0,1,0,0,1
CLI-000167,1,5,7,1,14.3,3,0.2,3,1,12,2,29.1,3,1,76.75,0.08,0,0.38,0,0,0,1,0,1,0
CLI-003516,0,7,187,0,50.0,0,0.0,0,2,58,0,7.1,4,0,4205.14,0.28,1,0.0,0,0,0,1,0,1,0
CLI-002767,0,1,57,19,33.3,5,2.2,1,0,0,1,16.1,4,4,520.99,0.0,0,0.12,0,1,0,0,1,0,0
CLI-003640,0,6,5,3,50.0,34,10.9,10,4,1,7,10.5,2,0,261.31,0.01,0,0.38,0,0,0,1,0,1,0
CLI-001777,0,12,24,9,37.5,15,3.7,5,2,4,0,9.4,5,0,636.62,0.01,0,0.31,0,1,0,0,0,1,0
CLI-003471,0,10,170,106,62.4,19,9.0,3,3,0,1,14.7,3,2,2124.77,0.0,0,0.38,0,0,0,1,0,1,0
CLI-000971,1,1,36,28,77.8,76,39.0,11,0,0,6,24.0,2,2,998.65,0.0,0,0.69,0,0,0,1,1,0,0
CLI-000689,0,1,41,27,65.9,29,11.6,7,0,2,1,8.9,3,1,1099.09,0.07,0,0.44,0,1,0,0,1,0,0
CLI-001818,0,17,18,9,50.0,5,2.1,3,2,4,0,24.2,4,0,214.19,0.01,0,0.38,0,0,0,1,0,0,1
CLI-003119,0,5,11,9,81.8,52,44.6,3,1,1,1,10.5,4,3,111.92,0.01,0,0.38,0,0,0,1,0,1,0
CLI-001155,1,6,90,66,73.3,26,5.65,9,1,0,5,5.7,2,5,3230.93,0.0,0,0.35,0,0,0,1,0,1,0
CLI-004750,1,1,27,0,0.0,0,5.65,0,0,30,7,27.6,2,0,338.06,1.0,1,0.0,0,0,0,1,1,0,0
CLI-004384,0,20,113,90,79.6,63,44.1,14,2,1,5,6.0,2,0,9206.91,0.0,0,0.35,0,0,0,1,0,0,1
CLI-002472,0,9,32,16,50.0,8,1.9,2,2,0,1,8.1,3,0,752.98,0.0,0,0.12,0,1,0,0,0,1,0
CLI-002977,0,17,48,42,87.5,70,14.5,20,3,0,0,10.5,5,1,2518.76,0.0,0,0.77,0,0,0,1,0,0,1
CLI-002252,0,26,191,49,25.7,2,1.1,3,4,7,2,4.7,3,0,8170.07,0.01,0,0.12,0,0,0,1,0,0,1
CLI-001741,0,9,57,16,28.1,2,0.4,2,0,12,2,19.6,3,1,690.65,0.04,0,0.25,0,1,0,0,0,1,0
CLI-001320,0,2,783,533,68.1,22,15.1,16,0,0,1,2.2,3,2,54739.74,0.0,0,0.4,0,0,0,1,1,0,0
CLI-001293,0,9,1,1,100.0,80,30.1,5,1,1,8,30.8,3,0,14.18,0.0,0,0.62,1,0,0,0,0,1,0
CLI-004887,0,1,8,5,62.5,31,12.1,2,0,0,1,15.1,5,2,113.39,0.0,0,0.25,0,1,0,0,1,0,0
CLI-003787,0,6,164,76,46.3,15,4.0,21,1,1,2,3.9,3,1,15017.55,0.01,0,0.52,0,0,0,1,0,1,0
CLI-002739,1,1,48,28,58.3,20,7.0,4,0,1,0,10.5,5,4,1994.48,0.03,0,0.15,0,0,0,1,1,0,0
CLI-000897,1,2,11,6,54.5,25,18.2,8,2,1,2,14.4,3,3,279.56,0.02,0,0.5,0,0,0,1,1,0,0
CLI-002378,1,10,13,4,30.8,1,0.3,2,2,15,0,10.5,4,2,271.81,0.05,0,0.12,0,0,0,1,0,1,0
CLI-000056,1,7,39,18,46.2,16,8.7,4,1,0,1,10.5,3,4,859.76,0.0,0,0.25,0,0,0,1,0,1,0
CLI-004938,0,10,16,7,43.8,15,2.5,8,4,2,2,12.2,2,0,395.77,0.01,0,0.5,1,0,0,0,0,1,0
CLI-004317,0,16,45,14,31.1,16,5.65,6,6,2,0,9.7,4,0,1055.9,0.0,0,0.38,0,0,1,0,0,0,1
CLI-000360,0,5,3,1,33.3,1,0.1,0,1,12,2,9.7,5,1,50.89,0.08,0,0.0,0,0,0,1,0,1,0
CLI-003507,0,16,5,3,60.0,15,4.3,3,5,1,3,30.5,3,0,73.09,0.0,0,0.38,0,0,0,1,0,0,1
CLI-003830,1,15,66,0,0.0,0,0.0,0,0,144,2,3.3,3,0,6529.01,0.32,1,0.0,0,0,0,1,0,0,1
CLI-003372,0,11,33,27,81.8,42,23.7,7,0,0,4,17.7,4,0,901.12,0.0,0,0.44,0,0,0,1,0,1,0
CLI-003559,0,13,153,108,70.6,39,18.3,14,4,0,3,5.3,3,1,6606.75,0.0,0,0.54,0,0,0,1,0,0,1
CLI-001239,0,9,35,20,57.1,14,7.8,3,3,2,3,14.4,3,0,808.2,0.01,0,0.19,0,0,0,1,0,1,0
CLI-001625,0,12,575,309,53.7,20,11.3,5,5,1,1,13.8,2,0,12584.54,0.0,0,0.31,1,0,0,0,0,1,0
CLI-000209,0,22,35,16,50.0,11,5.2,9,10,11,2,5.7,2,0,1568.52,0.02,0,0.35,1,0,0,0,0,0,1
CLI-000071,0,5,44,24,54.5,32,13.8,6,0,2,7,10.5,4,0,875.41,0.01,0,0.38,1,0,0,0,0,1,0
CLI-002364,0,5,37,29,78.4,58,5.65,8,1,3,10,10.5,3,4,977.34,0.02,0,0.5,1,0,0,0,0,1,0
CLI-003195,0,18,7,4,57.1,10,1.8,3,5,14,2,11.7,4,0,171.67,0.03,0,0.19,0,0,0,1,0,0,1
CLI-000880,0,17,22,11,50.0,19,8.0,6,9,0,1,8.2,4,0,583.36,0.0,0,0.38,0,0,1,0,0,0,1
CLI-000130,0,16,3,2,66.7,19,10.8,6,6,0,2,13.4,4,0,82.37,0.0,0,0.38,0,0,0,1,0,0,1
CLI-002434,1,1,44,28,63.6,63,30.9,4,0,1,0,18.2,5,7,525.21,0.03,0,0.5,0,0,0,1,1,0,0
CLI-000342,1,10,1,1,100.0,8,2.8,3,1,3,9,45.4,1,0,10.41,0.01,0,0.38,1,0,0,0,0,1,0
CLI-002456,0,27,78,72,50.0,63,44.5,11,4,2,1,3.3,3,0,4817.33,0.0,0,0.42,0,0,0,1,0,0,1
CLI-001888,0,10,154,121,50.0,31,17.6,5,0,1,4,15.0,2,0,3637.79,0.0,0,0.31,1,0,0,0,0,1,0
CLI-003228,1,8,5,2,40.0,30,9.7,3,2,3,3,29.7,3,1,56.23,0.01,0,0.38,0,1,0,0,0,1,0
CLI-002929,0,29,56,45,80.4,61,25.0,7,6,1,1,14.1,3,0,1571.81,0.0,0,0.44,0,0,0,1,0,0,1
CLI-003896,0,15,50,32,64.0,33,6.7,22,3,0,0,0.5,5,0,4636.02,0.0,0,0.55,0,0,0,1,0,0,1
CLI-003483,0,15,55,45,81.8,58,30.8,4,4,0,2,21.8,4,0,721.39,0.0,0,0.5,0,0,0,1,0,0,1
CLI-000024,0,15,130,94,72.3,32,23.4,4,5,1,2,14.0,4,0,2647.81,0.0,0,0.25,0,0,0,1,0,0,1
CLI-000137,0,1,10,4,40.0,10,0.5,4,0,6,0,19.0,5,1,103.52,0.2,0,0.5,0,1,0,0,1,0,0
CLI-000415,0,23,5,4,80.0,72,5.65,5,3,1,0,7.6,5,0,65.3,0.0,0,0.62,0,0,0,1,0,0,1
CLI-004071,0,1,19,15,50.0,40,7.4,5,0,0,1,19.7,3,0,246.0,0.0,0,0.62,0,0,0,1,1,0,0
CLI-000084,0,15,21,18,85.7,55,35.9,19,3,1,3,0.5,3,0,1732.03,0.0,0,0.48,0,1,0,0,0,0,1
CLI-002026,1,1,8,5,62.5,21,9.3,4,0,0,3,18.4,4,3,65.41,0.0,0,0.5,0,0,0,1,1,0,0
CLI-003843,0,11,40,12,30.0,12,2.8,16,3,1,2,8.5,3,0,2249.52,0.0,0,0.62,0,0,0,1,0,1,0
CLI-003943,1,6,141,0,50.0,0,0.0,0,0,77,3,8.3,4,0,5358.6,0.43,1,0.0,0,0,0,1,0,1,0
CLI-003258,0,2,210,134,63.8,38,17.3,14,2,0,4,9.7,3,3,11030.21,0.0,0,0.54,0,0,0,1,1,0,0
CLI-002076,0,5,8,6,75.0,41,27.6,3,4,3,5,34.3,3,3,113.35,0.02,0,0.38,0,1,0,0,0,1,0
CLI-002125,1,5,21,5,23.8,2,0.6,1,1,18,5,10.1,3,5,882.1,0.12,0,0.04,0,0,0,1,0,1,0
CLI-002583,1,1,3,2,66.7,29,8.3,4,0,0,1,25.1,4,0,31.99,0.0,0,0.5,0,1,0,0,1,0,0
CLI-001262,0,16,23,11,47.8,1,0.4,1,4,0,1,9.0,4,0,644.91,0.0,0,0.06,0,0,1,0,0,0,1
CLI-000323,1,9,198,0,0.0,0,0.0,0,0,38,4,16.6,2,1,4352.38,0.14,1,0.0,1,0,0,0,0,1,0
CLI-003724,1,9,28,16,57.1,16,12.8,9,0,1,1,16.7,4,1,782.35,0.0,0,0.56,0,0,0,1,0,1,0
CLI-002501,0,13,9,2,22.2,5,2.4,5,4,7,6,16.7,2,0,242.02,0.02,0,0.31,0,0,0,1,0,0,1
CLI-000776,1,22,6,2,33.3,10,3.5,7,2,0,0,9.1,5,0,147.67,0.0,0,0.44,0,1,0,0,0,0,1
CLI-002009,1,5,7,2,28.6,1,0.4,0,1,9,1,19.5,4,1,88.69,0.06,0,0.0,0,0,0,1,0,1,0
CLI-002682,1,1,5,1,20.0,1,0.1,0,0,11,9,35.1,1,0,61.58,0.37,0,0.0,0,0,0,1,1,0,0
CLI-002112,0,14,34,23,67.6,21,5.65,7,2,3,1,13.0,4,0,855.76,0.01,0,0.44,0,0,0,1,0,0,1
CLI-004218,0,10,24,16,66.7,47,25.7,7,3,1,0,10.5,4,0,559.84,0.0,0,0.44,0,0,0,1,0,1,0
CLI-002080,0,1,278,125,45.0,12,4.6,1,0,7,0,12.9,5,1,3511.22,0.23,0,0.12,0,0,0,1,1,0,0
CLI-000069,0,1,9,3,33.3,8,2.2,2,0,1,1,19.9,5,3,112.91,0.03,0,0.25,0,0,0,1,1,0,0
CLI-003335,0,9,2,1,50.0,1,0.1,10,5,1,4,7.5,2,1,90.04,0.0,0,0.38,0,0,0,1,0,1,0
CLI-002008,0,15,188,128,68.1,38,15.8,7,2,1,6,17.3,4,0,4993.86,0.0,0,0.44,0,0,0,1,0,0,1
CLI-002113,0,9,30,26,86.7,81,7.2,9,1,1,2,11.3,5,1,843.55,0.0,0,0.56,0,1,0,0,0,1,0
CLI-004558,0,12,219,139,63.5,27,21.2,19,2,0,0,3.7,4,0,16934.72,0.0,0,0.48,0,1,0,0,0,1,0
CLI-004642,0,9,46,27,58.7,26,14.6,10,1,1,3,8.7,3,1,2192.31,0.0,0,0.38,0,0,0,1,0,1,0
CLI-001627,0,33,2,1,50.0,25,21.7,14,4,2,4,8.4,2,0,92.15,0.0,0,0.54,1,0,0,0,0,0,1
CLI-001633,1,8,15,5,33.3,1,0.3,1,1,23,7,8.3,4,2,674.14,0.1,0,0.04,0,0,0,1,0,1,0
CLI-004229,0,15,56,25,44.6,15,4.0,4,1,4,0,20.1,2,0,1635.14,0.01,0,0.25,1,0,0,0,0,0,1
CLI-001269,0,22,1,1,100.0,42,34.5,3,2,0,6,10.5,3,0,14.19,0.0,0,0.38,0,0,0,1,0,0,1
CLI-003295,1,9,186,82,50.0,1,0.2,5,3,1,2,5.0,4,1,7762.4,0.0,0,0.19,0,0,0,1,0,1,0
CLI-000545,0,8,89,48,53.9,12,4.6,6,4,1,6,10.1,3,1,4526.42,0.0,0,0.23,0,1,0,0,0,1,0
CLI-001845,0,1,23,0,0.0,0,0.0,0,0,30,0,11.1,4,1,551.74,1.0,1,0.0,1,0,0,0,1,0,0
CLI-002107,0,19,91,15,16.5,1,0.4,3,2,12,4,5.5,3,0,3649.81,0.02,0,0.12,1,0,0,0,0,0,1
CLI-002251,0,6,8,2,25.0,2,5.65,3,0,6,0,18.3,5,0,98.95,0.03,0,0.38,0,1,0,0,0,1,0
CLI-000282,0,4,24,9,37.5,12,2.3,8,1,0,0,0.5,5,4,1080.0,0.0,0,0.31,0,0,0,1,0,1,0
CLI-004920,0,8,36,19,52.8,45,18.2,3,1,0,3,27.2,4,0,461.33,0.0,0,0.38,0,1,0,0,0,1,0
CLI-001863,0,5,19,15,50.0,46,30.7,4,3,0,3,31.8,4,0,234.82,0.0,0,0.5,0,0,1,0,0,1,0
CLI-003419,0,7,5,4,80.0,29,7.5,5,0,1,0,8.9,5,1,120.57,0.0,0,0.31,0,0,0,1,0,1,0
CLI-000376,0,14,303,144,47.5,11,1.9,11,3,1,4,9.5,3,1,15705.04,0.0,0,0.42,0,1,0,0,0,0,1
CLI-003341,0,1,189,78,41.3,1,0.3,10,1,11,0,0.8,4,1,13425.54,0.37,0,0.25,0,1,0,0,1,0,0
CLI-004146,0,19,7,3,42.9,29,9.5,2,4,0,0,12.4,5,0,95.29,0.0,0,0.25,0,0,0,1,0,0,1
CLI-003700,0,1,3,2,66.7,53,45.2,5,0,0,2,10.5,4,1,34.04,0.0,0,0.62,0,0,0,1,1,0,0
CLI-001163,1,3,4,2,50.0,28,8.4,3,1,1,4,36.6,3,0,50.83,0.01,0,0.38,0,1,0,0,1,0,0
CLI-001396,0,20,128,67,52.3,30,20.4,9,6,0,3,12.6,4,0,3458.3,0.0,0,0.56,0,0,1,0,0,0,1
CLI-003034,0,12,9,8,88.9,55,31.0,4,0,0,0,22.0,4,0,85.05,0.0,0,0.5,0,0,0,1,0,1,0
CLI-002458,0,8,9,5,55.6,35,16.9,13,3,0,1,3.5,3,1,389.45,0.0,0,0.5,0,1,0,0,0,1,0
CLI-000838,1,6,2,1,50.0,6,1.6,3,0,5,6,40.2,1,1,20.96,0.03,0,0.38,1,0,0,0,0,1,0
CLI-001873,0,17,48,11,22.9,5,1.0,2,4,1,0,13.8,4,0,502.97,0.0,0,0.25,1,0,0,0,0,0,1
CLI-003944,0,16,11,7,63.6,27,5.65,7,5,0,2,12.5,5,0,301.29,0.0,0,0.44,0,0,1,0,0,0,1
CLI-004925,1,3,8,0,0.0,0,0.0,0,0,54,3,30.0,2,3,93.63,0.6,1,0.0,1,0,0,0,1,0,0
CLI-002888,0,4,1,1,100.0,98,91.2,12,2,1,4,6.1,3,0,49.04,0.01,0,0.46,0,1,0,0,0,1,0
CLI-003879,0,5,33,29,87.9,72,23.5,16,1,2,3,7.6,4,1,1578.55,0.01,0,0.62,0,0,0,1,0,1,0
CLI-003349,1,9,10,4,40.0,6,2.8,3,0,5,6,26.9,4,1,125.22,0.02,0,0.38,0,1,0,0,0,1,0
CLI-004285,0,16,52,35,67.3,24,19.8,10,4,1,1,8.7,3,0,1540.96,0.0,0,0.62,0,0,1,0,0,0,1
CLI-003526,0,28,647,426,65.8,31,12.2,26,2,0,4,2.2,2,0,51760.0,0.0,0,0.65,1,0,0,0,0,0,1
CLI-003306,1,15,48,0,0.0,0,0.0,0,0,31,3,14.4,3,0,1137.15,0.07,1,0.0,0,0,0,1,0,0,1
CLI-002649,1,4,14,0,0.0,0,0.0,0,0,68,3,1.2,2,0,907.73,0.57,1,0.0,1,0,0,0,0,1,0
CLI-000834,0,14,57,44,77.2,29,12.9,8,2,1,1,1.8,4,0,2411.27,0.0,0,0.31,0,0,0,1,0,0,1
CLI-002999,0,19,44,21,47.7,11,4.0,10,3,1,5,8.4,3,0,2159.6,0.0,0,0.38,0,1,0,0,0,0,1
CLI-003488,0,24,29,8,27.6,13,3.9,3,4,3,0,5.1,3,0,1547.97,0.0,0,0.12,0,0,0,1,0,0,1
CLI-001869,0,6,9,5,55.6,28,11.4,14,0,1,4,2.0,4,0,612.77,0.01,0,0.35,0,1,0,0,0,1,0
CLI-002202,0,16,4,1,25.0,8,4.3,4,3,5,5,28.2,3,0,44.75,0.01,0,0.5,0,1,0,0,0,0,1
CLI-004672,0,6,46,38,82.6,60,5.65,26,2,0,0,2.6,4,1,3465.93,0.0,0,0.65,0,1,0,0,0,1,0
CLI-001753,0,10,695,285,41.0,19,9.2,16,1,1,2,2.8,3,0,60843.62,0.0,0,0.4,0,1,0,0,0,1,0
CLI-004769,0,19,27,19,70.4,54,35.0,5,6,0,4,10.1,4,0,655.22,0.0,0,0.31,0,0,1,0,0,0,1
CLI-004102,0,23,527,171,32.4,10,5.65,9,7,7,1,0.5,5,0,27554.34,0.01,0,0.35,0,0,1,0,0,0,1
CLI-004531,0,3,168,104,61.9,22,11.0,19,0,0,0,2.2,5,1,12790.07,0.0,0,0.48,0,1,0,0,1,0,0
CLI-001374,0,18,8,4,50.0,34,20.5,5,4,8,0,14.1,4,0,115.41,0.01,0,0.62,0,0,1,0,0,0,1
CLI-000358,1,15,4,3,75.0,22,8.7,4,2,0,8,38.6,2,0,46.42,0.0,0,0.5,0,0,0,1,0,0,1
CLI-004124,0,17,97,31,32.0,4,0.2,9,1,2,1,17.6,3,0,1856.64,0.0,0,0.56,0,0,0,1,0,0,1
CLI-001097,0,23,8,3,37.5,17,10.2,4,6,6,4,26.4,3,0,120.35,0.01,0,0.5,0,0,0,1,0,0,1
CLI-004605,1,1,22,0,0.0,0,0.0,0,0,30,5,35.8,3,1,226.29,1.0,1,0.0,0,0,0,1,1,0,0
CLI-000777,0,13,5,2,40.0,16,0.8,4,1,0,5,10.1,3,0,241.57,0.0,0,0.15,0,0,0,1,0,0,1
CLI-002492,1,1,45,19,42.2,4,1.7,4,0,13,0,11.8,5,5,453.77,0.43,0,0.5,0,1,0,0,1,0,0
CLI-003417,0,19,26,19,73.1,62,34.2,4,1,1,1,10.5,4,0,815.2,0.0,0,0.25,0,1,0,0,0,0,1
CLI-001376,1,14,1,1,100.0,17,5.4,2,1,2,3,21.2,4,0,12.27,0.0,0,0.25,0,0,0,1,0,0,1
CLI-002662,0,13,431,37,8.6,1,0.1,4,2,24,0,1.2,4,0,29890.16,0.06,0,0.1,0,0,0,1,0,0,1
CLI-000782,0,6,135,24,17.8,3,1.5,12,1,8,5,5.3,3,1,8656.72,0.04,0,0.3,1,0,0,0,0,1,0
CLI-003484,0,24,188,112,59.6,34,7.0,14,2,4,1,6.0,3,0,11573.31,0.01,0,0.54,0,1,0,0,0,0,1
CLI-001428,0,19,11,3,27.3,5,3.0,2,5,1,0,11.9,4,0,159.81,0.0,0,0.25,0,0,0,1,0,0,1
CLI-002151,0,26,27,10,37.0,13,0.9,8,4,1,3,13.0,2,0,735.83,0.0,0,0.5,0,0,0,1,0,0,1
CLI-002863,0,15,203,66,32.5,1,0.3,6,4,0,6,15.7,2,0,3940.29,0.0,0,0.38,1,0,0,0,0,0,1
CLI-003057,1,19,171,18,10.5,1,0.1,0,3,22,5,25.1,3,0,2245.47,0.04,0,0.0,0,0,0,1,0,0,1
CLI-004598,1,1,47,8,17.0,2,0.2,4,0,4,6,14.4,2,3,960.44,0.13,0,0.25,1,0,0,0,1,0,0
CLI-003891,0,30,1,1,100.0,47,26.6,3,8,0,1,25.2,3,0,13.66,0.0,0,0.38,0,0,0,1,0,0,1
CLI-001338,1,5,6,0,50.0,0,0.0,0,0,104,0,4.4,4,3,213.32,0.69,1,0.0,0,0,0,1,0,1,0
CLI-001053,0,15,7,6,85.7,63,27.3,8,1,0,2,14.6,4,0,172.94,0.0,0,0.5,0,0,0,1,0,0,1
CLI-002410,0,16,9,6,66.7,49,28.8,8,5,1,4,10.5,4,0,204.28,0.0,0,0.5,0,0,0,1,0,0,1
CLI-001759,0,5,48,13,27.1,1,0.3,6,2,9,0,0.6,5,0,1202.27,0.06,0,0.38,0,1,0,0,0,1,0
CLI-001713,0,16,46,38,82.6,61,53.8,14,6,1,2,3.7,3,0,2378.8,0.0,0,0.54,0,1,0,0,0,0,1
CLI-000680,1,7,8,1,12.5,1,0.1,0,2,28,3,38.5,3,0,83.42,0.13,0,0.0,1,0,0,0,0,1,0
CLI-002946,0,16,9,7,50.0,61,43.2,1,7,2,3,32.0,4,0,98.43,0.0,0,0.12,0,0,1,0,0,0,1
CLI-002926,0,1,3,1,33.3,24,5.0,3,0,0,1,21.2,3,2,34.35,0.0,0,0.38,0,0,0,1,1,0,0
CLI-000274,0,16,8,6,75.0,18,3.6,3,4,1,6,24.2,4,0,82.36,0.0,0,0.38,0,0,1,0,0,0,1
CLI-004509,0,8,17,8,47.1,14,1.6,10,2,1,4,18.8,3,1,402.0,0.0,0,0.62,0,1,0,0,0,1,0
CLI-002436,1,10,116,57,49.1,16,6.1,8,1,1,6,5.8,4,1,5756.1,0.0,0,0.31,0,0,0,1,0,1,0
CLI-001325,1,1,106,44,41.5,2,1.3,7,0,3,0,3.2,5,2,4619.29,0.1,0,0.27,0,0,0,1,1,0,0
CLI-002168,1,13,4,3,75.0,56,25.2,4,0,0,0,15.6,3,0,48.25,0.0,0,0.5,0,1,0,0,0,0,1
CLI-000159,0,6,23,19,82.6,87,55.5,11,0,0,2,10.5,4,0,599.24,0.0,0,0.69,0,0,0,1,0,1,0
CLI-002757,0,24,9,5,55.6,41,20.8,10,7,0,0,6.4,3,0,249.9,0.0,0,0.62,0,0,1,0,0,0,1
CLI-000456,0,8,57,48,84.2,69,37.1,14,3,1,1,5.9,5,1,2752.83,0.0,0,0.54,0,0,0,1,0,1,0
CLI-001412,1,1,81,56,69.1,30,20.2,4,0,0,7,34.0,3,2,972.0,0.0,0,0.5,1,0,0,0,1,0,0
CLI-003762,0,21,28,7,25.0,1,0.2,3,4,30,1,8.2,5,0,515.13,0.05,1,0.19,0,0,0,1,0,0,1
CLI-003294,0,14,2,1,50.0,18,6.7,4,6,1,3,26.2,4,0,25.23,0.0,0,0.5,0,0,0,1,0,0,1
CLI-001326,0,9,9,4,44.4,14,0.7,6,3,1,0,3.2,4,0,369.42,0.0,0,0.23,0,0,1,0,0,1,0
CLI-004372,0,1,53,29,54.7,37,18.8,16,0,0,2,3.1,3,0,4112.87,0.0,0,0.4,0,1,0,0,1,0,0
CLI-000720,1,7,41,20,48.8,8,0.4,2,0,2,4,11.9,4,2,930.88,0.01,0,0.12,0,1,0,0,0,1,0
CLI-000962,0,8,179,117,65.4,43,8.1,11,2,3,2,4.8,4,0,8050.34,0.01,0,0.42,0,0,0,1,0,1,0
CLI-004250,0,9,11,2,18.2,2,1.2,5,2,2,0,10.4,3,0,289.44,0.01,0,0.31,0,0,0,1,0,1,0
CLI-001480,0,15,48,31,64.6,61,39.0,9,1,0,2,18.6,3,0,1213.88,0.0,0,0.56,0,0,0,1,0,0,1
CLI-003974,1,13,4,1,25.0,8,2.1,3,4,1,2,30.5,3,0,48.54,0.0,0,0.38,0,0,0,1,0,0,1
CLI-002763,1,3,6,3,50.0,10,4.2,7,2,1,0,11.0,5,1,139.32,0.01,0,0.44,0,1,0,0,1,0,0
CLI-001556,0,18,114,49,43.0,26,18.4,14,5,0,5,9.3,2,0,5282.03,0.0,0,0.54,0,0,0,1,0,0,1
CLI-001411,1,3,53,42,79.2,69,42.2,8,1,0,7,18.2,2,3,1297.27,0.0,0,0.5,0,0,0,1,1,0,0
CLI-002132,0,1,2,2,100.0,51,43.8,5,0,1,0,12.7,5,0,27.11,0.03,0,0.62,0,0,0,1,1,0,0
CLI-004645,0,3,102,51,50.0,21,8.3,3,0,0,1,6.3,5,0,2618.18,0.0,0,0.19,0,0,0,1,1,0,0
CLI-003139,0,15,3,1,33.3,2,0.2,1,5,0,1,7.9,5,0,67.04,0.0,0,0.06,0,0,0,1,0,0,1
CLI-002656,1,6,6,1,16.7,1,0.1,0,0,30,9,40.9,2,0,56.26,0.17,1,0.0,1,0,0,0,0,1,0
CLI-000970,0,9,55,5,9.1,1,0.1,6,2,10,3,9.0,3,0,1565.81,0.04,0,0.38,1,0,0,0,0,1,0
CLI-000470,0,8,143,32,22.4,1,0.1,5,1,10,2,5.4,5,1,6406.48,0.04,0,0.19,1,0,0,0,0,1,0
CLI-004992,1,1,8,7,87.5,82,51.7,4,2,2,1,32.0,3,0,79.79,0.07,0,0.5,0,0,0,1,1,0,0
CLI-003322,0,1,715,573,80.1,66,37.5,20,0,0,5,4.8,4,2,44264.93,0.0,0,0.5,0,0,0,1,1,0,0
CLI-000161,1,5,2,1,50.0,16,4.8,3,0,0,0,20.7,4,0,19.91,0.0,0,0.38,0,0,0,1,0,1,0
CLI-004489,1,10,4,1,25.0,5,0.5,5,3,6,2,13.6,3,1,79.87,0.02,0,0.31,0,0,0,1,0,1,0
CLI-004513,1,23,36,0,0.0,0,0.0,0,0,46,2,3.9,3,0,1397.83,0.07,1,0.0,1,0,0,0,0,0,1
CLI-000058,1,13,10,4,40.0,15,6.2,4,4,3,2,37.7,2,1,135.41,0.01,0,0.5,0,0,0,1,0,0,1
CLI-004378,0,21,8,0,0.0,0,0.0,0,0,36,4,10.1,3,0,206.14,0.06,1,0.0,1,0,0,0,0,0,1
CLI-000567,1,2,7,3,42.9,6,1.2,11,0,1,0,10.5,4,3,253.9,0.02,0,0.42,0,1,0,0,1,0,0
CLI-002534,0,15,19,7,36.8,15,3.4,1,2,1,0,10.6,4,0,263.37,0.0,0,0.12,0,1,0,0,0,0,1
