client_id,valeur_vie_client_eur,anciennete_mois,sieges_souscrits,utilisateurs_actifs,taux_adoption_pct,connexions_30j,heures_usage_30j,fonctionnalites_utilisees,nb_integrations,derniere_connexion_jours,tickets_support_90j,delai_reponse_support_h,csat,retards_paiement_12m,revenu_mensuel_recurrent_eur,inactivite_relative,inactif_30j,taux_fonctionnalites,jour_souscription_l,jour_souscription_m,jour_souscription_me,jour_souscription_j,jour_souscription_v,jour_souscription_s,jour_souscription_d,secteur_te,secteur_fi,secteur_co,secteur_sa,secteur_in,secteur_pb,secteur_en,pays_fr,pays_es,pays_ca,pays_de,pays_ch,pays_be,taille_entreprise_tpe,taille_entreprise_pme,taille_entreprise_eti,taille_entreprise_ge,plan_str,plan_pro,plan_bus,plan_ent,couleur_theme_interface_c,couleur_theme_interface_ve,couleur_theme_interface_b,couleur_theme_interface_v,couleur_theme_interface_s,code_datacenter_eu_w1,code_datacenter_eu_w3,code_datacenter_us_e1,code_datacenter_ap_s1,groupe_experimentation_a,groupe_experimentation_b,groupe_experimentation_c,polarite_csm_alerte,polarite_csm_neutre,polarite_csm_positif,polarite_csm_absent,niveau_anciennete_recent,niveau_anciennete_etabli,niveau_anciennete_ancien
CLI-000082,29561.0,18,55,22,40.0,11,6.8,5,6,0,2,13.1,2,0,1386.53,0.0,0,0.31,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1
CLI-000631,8097.0,1,29,5,17.2,1,0.1,3,0,1,1,0.7,3,3,1097.2,0.03,0,0.12,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0
CLI-000514,804526.0,1,418,141,33.7,2,0.9,15,0,17,2,0.5,5,2,31649.35,0.57,0,0.38,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0
CLI-001409,2212.0,20,7,5,71.4,40,12.0,1,8,2,2,10.5,5,0,84.0,0.0,0,0.12,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
CLI-003847,2276.0,16,5,3,60.0,17,2.0,9,6,1,0,2.9,5,0,198.27,0.0,0,0.35,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1
CLI-004658,36903.0,20,29,20,69.0,19,14.9,11,7,4,2,6.4,3,0,1406.36,0.01,0,0.42,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1
CLI-000030,26832.0,15,95,70,73.7,42,27.9,2,4,1,5,22.0,5,0,1487.34,0.0,0,0.25,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1
CLI-003919,3767.0,14,10,5,50.0,1,5.65,0,1,19,1,18.3,3,0,131.24,0.05,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1
CLI-004791,99445.0,14,86,61,70.9,36,12.0,7,3,1,2,10.5,3,0,4491.65,0.0,0,0.27,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
CLI-000200,4701.0,14,15,12,80.0,34,20.3,4,3,0,5,14.4,3,0,382.21,0.0,0,0.25,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1
CLI-004338,1091.0,22,7,5,71.4,53,24.5,3,2,2,0,23.0,3,0,95.0,0.0,0,0.38,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1
CLI-001180,39565.0,8,57,23,50.0,3,1.0,1,2,20,1,7.5,4,2,2412.47,0.08,0,0.04,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0
CLI-001438,151253.0,18,106,61,57.5,28,13.9,7,1,1,4,7.1,4,0,5764.21,0.0,0,0.27,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
CLI-004474,5537.0,9,29,2,6.9,1,0.1,1,1,2,14,13.9,1,1,1125.49,0.01,0,0.04,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
CLI-000806,300.0,13,1,1,100.0,39,4.3,1,2,1,1,20.7,4,0,12.01,0.0,0,0.12,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
CLI-000540,7890.0,1,14,8,57.1,36,26.8,9,0,0,4,15.6,3,1,320.73,0.0,0,0.56,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
CLI-004387,2681.0,2,15,12,80.0,72,43.3,5,0,2,0,10.5,5,1,155.69,0.03,0,0.62,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0
CLI-000001,1644.0,11,4,0,0.0,0,0.0,0,0,73,4,17.8,2,0,77.11,0.22,1,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
CLI-000848,1623.0,9,9,1,11.1,1,0.2,3,1,18,0,0.5,5,0,179.91,0.07,0,0.19,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
CLI-002667,536.0,16,4,2,50.0,34,25.6,5,0,1,0,23.6,3,0,46.68,0.0,0,0.62,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1
CLI-004814,10304.0,9,52,21,50.0,6,2.4,0,2,0,2,10.5,2,2,546.33,0.0,0,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0
CLI-001324,15671.0,7,18,7,38.9,11,0.6,6,2,5,0,4.2,4,2,502.92,0.02,0,0.38,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0
CLI-002458,3832.0,8,9,5,55.6,35,16.9,13,3,0,1,3.5,3,1,389.45,0.0,0,0.5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
CLI-003226,7674.0,17,10,2,20.0,1,0.1,1,0,16,7,6.0,3,0,425.4,0.03,0,0.04,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
CLI-004027,132688.0,8,204,93,45.6,17,5.65,4,2,5,0,7.0,5,0,5393.84,0.02,0,0.25,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0
CLI-002682,959.0,1,5,1,20.0,1,0.1,0,0,11,9,35.1,1,0,61.58,0.37,0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0
CLI-003183,1200.0,1,8,4,50.0,7,5.65,4,0,16,5,33.6,2,4,86.09,0.53,0,0.5,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0
CLI-001962,48011.0,10,53,50,94.3,115,106.5,13,1,3,0,10.1,4,0,1245.74,0.01,0,0.81,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0
CLI-000786,4044.0,1,10,8,80.0,57,29.4,7,0,0,2,12.3,3,2,274.0,0.0,0,0.44,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0
CLI-004249,81862.0,1,430,73,17.0,1,5.65,4,0,9,4,16.5,2,3,9075.64,0.3,0,0.25,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0
CLI-000016,21200.0,1,136,20,14.7,1,0.2,4,0,26,2,4.9,3,3,3693.38,0.87,0,0.15,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0
CLI-002080,54705.0,1,278,125,45.0,12,4.6,1,0,7,0,12.9,5,1,3511.22,0.23,0,0.12,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0
CLI-001149,12258.0,6,11,9,81.8,68,34.7,3,3,2,3,10.5,4,1,155.72,0.01,0,0.38,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
CLI-000247,2755.0,12,32,20,50.0,18,0.9,6,3,0,3,10.5,3,0,480.0,0.0,0,0.38,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
CLI-001987,414.0,29,1,1,100.0,39,12.2,1,8,1,6,38.5,3,0,15.3,0.0,0,0.12,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1
CLI-001637,29612.0,2,38,15,39.5,10,2.7,2,0,1,2,12.3,4,3,1128.49,0.02,0,0.12,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0
CLI-001216,617.0,15,2,1,50.0,1,0.1,3,4,7,5,21.6,3,1,22.13,0.02,0,0.38,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1
CLI-002656,323.0,6,6,1,16.7,1,0.1,0,0,30,9,40.9,2,0,56.26,0.17,1,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
CLI-003971,47337.0,23,46,25,54.3,36,15.1,7,4,0,6,16.9,3,0,1202.66,0.0,0,0.44,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1
CLI-002610,172797.0,32,29,17,58.6,31,12.2,16,6,1,4,9.6,4,0,1756.07,0.0,0,0.62,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
CLI-002581,13086.0,17,13,10,50.0,44,6.7,15,2,1,3,8.7,2,0,638.33,0.0,0,0.58,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
CLI-002046,1003916.0,4,844,533,63.2,14,3.5,22,1,0,2,3.7,4,2,68015.99,0.0,0,0.55,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
CLI-000435,561.0,5,2,1,50.0,31,16.2,3,0,1,2,21.9,4,1,28.49,0.01,0,0.38,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0
CLI-002111,32106.0,1,16,14,87.5,55,31.4,15,1,2,2,1.7,2,1,1350.11,0.07,0,0.38,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0
CLI-000873,58705.0,21,70,40,57.1,17,6.4,10,2,4,4,5.6,3,0,3254.13,0.01,0,0.38,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1
CLI-003602,2638.0,13,22,7,31.8,1,0.6,3,3,3,1,19.7,4,0,268.08,0.01,0,0.38,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
CLI-003623,139998.0,8,397,54,13.6,1,0.1,6,0,1,1,1.3,4,0,28454.81,0.0,0,0.15,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0
CLI-000999,17180.0,11,37,14,37.8,9,2.4,9,2,4,4,9.2,3,0,952.33,0.01,0,0.56,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
CLI-001026,32532.0,1,24,4,16.7,4,1.6,3,0,0,5,16.2,2,3,515.23,0.0,0,0.19,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0
CLI-002258,1431.0,20,11,8,72.7,55,17.0,3,7,3,4,21.8,4,0,134.21,0.0,0,0.38,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
CLI-001871,9326.0,6,42,22,52.4,20,9.8,2,3,0,2,28.4,3,1,516.96,0.0,0,0.25,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
CLI-003542,232267.0,8,179,73,40.8,19,1.0,0,0,1,0,4.0,5,2,4496.08,0.0,0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0
CLI-000667,410746.0,7,168,157,93.5,72,41.8,34,1,2,0,2.5,4,1,14732.63,0.01,0,0.85,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
CLI-004830,287737.0,14,834,290,34.8,5,0.8,5,6,2,0,5.0,3,0,19494.35,0.0,0,0.31,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1
CLI-003262,9675.0,13,12,8,50.0,13,0.7,14,0,1,5,11.6,4,0,536.3,0.0,0,0.54,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1
CLI-003355,6642.0,23,12,7,58.3,35,24.1,3,2,1,3,12.8,3,0,385.71,0.0,0,0.19,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1
CLI-004198,1740.0,22,11,9,81.8,64,36.2,6,3,1,2,35.6,3,0,163.23,0.0,0,0.75,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1
CLI-003972,34271.0,8,9,4,44.4,5,5.65,11,3,12,3,9.5,3,1,485.97,0.05,0,0.42,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
CLI-000425,29349.0,10,24,19,50.0,30,9.0,8,2,1,5,10.5,2,0,1084.59,0.0,0,0.31,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
CLI-000099,300.0,14,7,5,71.4,45,28.3,4,3,0,1,22.1,3,1,62.76,0.0,0,0.5,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1
CLI-000476,19083.0,5,34,31,91.2,71,32.2,10,0,1,2,8.0,4,2,1057.81,0.01,0,0.62,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
CLI-000913,13285.0,5,24,22,91.7,90,57.5,8,1,1,3,16.0,2,0,623.11,0.01,0,0.5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0
CLI-002355,43158.0,10,43,31,72.1,29,4.0,15,3,1,3,4.8,3,1,2024.31,0.0,0,0.58,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0
CLI-004147,7727.0,16,18,15,83.3,53,40.5,8,3,0,1,10.5,4,0,495.95,0.0,0,0.5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1
CLI-003661,1389.0,1,8,4,50.0,23,14.6,3,0,0,0,20.9,4,0,94.12,0.0,0,0.38,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0
CLI-003111,1021.0,30,11,3,27.3,1,0.4,3,2,0,8,35.3,3,0,103.81,0.0,0,0.38,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1
CLI-002050,725200.0,17,619,120,19.4,3,0.4,10,5,2,8,2.6,2,0,55274.4,0.0,0,0.25,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
CLI-003633,39234.0,21,32,21,65.6,18,4.8,2,3,3,0,5.3,5,0,976.45,0.0,0,0.12,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
CLI-001292,32088.0,8,53,5,9.4,1,0.1,3,1,0,3,10.5,3,0,2608.78,0.0,0,0.12,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
CLI-002773,75263.0,10,84,59,70.2,45,9.6,7,4,2,1,12.2,5,1,2086.0,0.01,0,0.44,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0
CLI-001941,2345.0,20,7,5,71.4,32,14.3,10,3,0,4,17.6,4,0,178.71,0.0,0,0.62,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1
CLI-003931,28708.0,19,42,8,19.0,4,1.5,4,8,11,0,8.1,4,0,1060.91,0.02,0,0.25,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1
CLI-000813,614.0,1,11,1,9.1,1,0.1,0,0,2,3,25.9,3,3,93.65,0.07,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0
CLI-002637,61375.0,9,617,294,47.6,28,16.4,6,5,0,2,14.2,3,2,14969.49,0.0,0,0.38,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
CLI-001084,14752.0,1,116,20,17.2,1,0.2,4,1,1,0,3.0,3,0,2998.43,0.03,0,0.25,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0
CLI-003458,300.0,16,2,1,50.0,5,1.2,2,2,1,0,0.5,5,0,24.52,0.0,0,0.25,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
CLI-003232,205505.0,1,218,73,33.5,9,2.4,16,0,1,1,1.3,3,4,16707.69,0.03,0,0.4,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
CLI-004927,3646.0,2,54,0,0.0,0,0.0,0,0,60,0,24.3,5,2,555.83,1.0,1,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
CLI-002954,199166.0,25,170,131,77.1,40,10.0,3,3,0,5,5.7,3,0,8674.47,0.0,0,0.12,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
CLI-002999,35417.0,19,44,21,47.7,11,4.0,10,3,1,5,8.4,3,0,2159.6,0.0,0,0.38,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1
CLI-004991,386480.0,8,829,341,41.1,14,5.65,15,2,2,3,7.5,3,0,39276.39,0.01,0,0.58,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
CLI-003852,163668.0,22,184,118,64.1,34,5.3,10,6,0,3,15.8,4,0,5394.46,0.0,0,0.62,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
CLI-004940,6495.0,3,10,7,70.0,36,20.0,8,0,1,1,13.6,4,4,316.83,0.01,0,0.5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
CLI-000597,58315.0,15,41,23,56.1,35,23.5,13,7,0,1,5.0,5,0,2031.89,0.0,0,0.5,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1
CLI-002155,2720.0,11,5,4,80.0,69,51.0,7,0,0,4,9.6,4,0,125.0,0.0,0,0.44,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0
CLI-002723,530.0,9,6,2,33.3,1,0.1,2,3,30,1,15.5,4,0,71.87,0.11,1,0.25,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
CLI-000230,435.0,6,2,1,50.0,19,16.2,4,0,0,2,10.5,4,0,25.28,0.0,0,0.5,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
